Estimated_Fitness,Likelihood_Log,Estimated_Mean_Fitness,Estimated_Read_Number
-0.004359394918536083,-15.453110430219386,,[62.         54.10772714 56.6984131  43.46188812 22.91151041]
0.12140325398677948,-16.18115221028765,,[56.         70.98367517 77.36089939 86.08153759 95.53992271]
0.12756757266351917,-18.099510741063025,,[ 54.          69.63282531  87.58479428 126.10209758  99.37704394]
0.03350075584373461,-18.9565996965746,,[54.         52.99290064 46.36865898 33.76648289  9.97308689]
-0.018097636461931486,-14.052149830360111,,[46.         38.42650378 37.82598436 23.4483902  21.22358378]
-0.005318164043584449,-14.399934758456084,,[44.         38.28279434 42.82331906 36.23990777 20.63162379]
-0.003668474843260168,-15.489373572931399,,[44.         38.48294261 49.93475884 28.50994606 17.77670491]
0.06967965916405022,-15.775517092856294,,[52.         56.84948762 78.56071688 71.27447152 57.4036259 ]
0.023362525746002755,-21.406099127017857,,[54.         51.37676403 46.82764936 56.85847675 12.89191384]
-0.03637599859269646,-14.37536925865142,,[36.         28.34436189 20.15101369 23.52645119 20.67046765]
0.0914494860947375,-16.01638896588497,,[42.         48.91031373 71.07260179 71.70317212 55.22854604]
0.07376658197991826,-15.194101936036658,,[31.         34.29874765 47.92130233 51.09342821 55.2831786 ]
-0.10773751842444726,-12.400608788108318,,[57.         35.19737491 18.84327901 13.97827967  5.2294961 ]
0.10856779292691188,-18.058063255094087,,[ 47.          57.4669488  114.34133349 107.39160015 115.97455867]
-0.1310558481961797,-11.74844905117153,,[46.         26.11986677 20.6811277  10.79718938  6.25145203]
0.12549945720945954,-17.753070529809616,,[ 60.          76.92665706 119.89707316 154.4029341  175.89967989]
0.043656599332469445,-23.725565842822512,,[52.         52.62156779 44.82624081 35.7357865   6.85606382]
-0.011956571336411995,-14.917389157773025,,[55.         46.8555069  32.70558522 36.2555174  24.53021152]
0.09412061258234282,-17.071045513269983,,[36.         42.24541723 84.32557856 88.19287361 72.54782353]
0.05645616865636239,-14.956991403821155,,[42.         44.15966809 54.85443502 43.79380095 45.4120504 ]
-0.23493123024188856,-13.883298736437698,,[63.         23.85936384 13.04805328  8.57307489  4.81098491]
0.010530528775404016,-14.768176407932573,,[59.         53.95087806 52.20761644 48.02338818 32.52521836]
-0.10983405283815079,-10.99964697219054,,[56.         34.32338273 16.89349291  9.43472565  5.70977725]
0.04505289047484136,-15.082713071001892,,[55.         55.89154181 65.02137119 54.28923356 48.1943195 ]
0.12745561450691484,-15.559789839056698,,[43.         55.4311369  71.0612306  84.04195089 92.79587712]
-0.027229908612070773,-14.373780368099911,,[57.         46.2345458  39.1243546  24.23728547 17.86033139]
0.00836776100373627,-16.4112481769585,,[48.         43.59751592 35.76348772 33.71961928 45.38339113]
-0.05602408293292493,-13.768198646999913,,[61.         45.00708535 34.13565798 23.38284747 18.12063768]
0.009217989536661746,-13.846826043055456,,[40.         36.42768336 34.96194097 28.86143391 24.680046  ]
-0.18478746139332367,-10.147017354259953,,[60.         27.81931366 13.69228033  7.97676982  2.7486385 ]
-0.13052316327981472,-14.43965632841218,,[46.         26.17064676 20.16129811 22.15151212  6.26360556]
0.027070685175166673,-16.319169474318407,,[48.         46.19023422 52.09919143 64.47909676 48.08231437]
0.10931948084977053,-15.753574839722333,,[49.         60.03964125 73.57515914 80.9921946  94.42952949]
0.08529477411070752,-17.231918079342925,,[42.         48.05122383 73.20283253 66.29998577 88.17002829]
0.07108120432353732,-15.87591349081703,,[42.         46.10582678 54.03011535 56.65779619 68.79591773]
-0.02777274835515211,-13.830436126199908,,[46.         37.24653388 27.09981436 20.52883773 19.88613829]
0.021732545145170236,-14.612015519703213,,[43.         40.70669477 40.07054112 42.8593606  35.27560627]
0.1689349218639019,-17.753119931872405,,[ 57.          82.26523349 100.8693435  137.21736533 141.78291241]
-0.08249479156787912,-15.597929004622252,,[60.         40.46689583 32.53149992 23.81724622 19.9913034 ]
0.09286332051192926,-21.76726855535473,,[45.         52.61688832 42.58667544 37.05603858 11.88278716]
0.016441045751741917,-14.89600193081139,,[42.         39.11638842 46.75617788 44.69548224 34.70456147]
-0.1410169554653446,-14.654250964405263,,[43.         23.54002381 12.93329103  8.92255524  6.49069053]
-0.0015830384786466867,-14.431009648593884,,[48.         42.25849593 45.06459873 37.46700293 29.07781908]
-0.033897224710015696,-14.988100317255588,,[54.         42.86218049 41.41100181 34.49848604 26.2161874 ]
0.05942043512990516,-16.20290151020993,,[50.         53.03524929 62.64771383 63.38942963 40.42327991]
0.1706083788099073,-18.048255354828918,,[ 56.          81.18399214  95.61291209 147.02077151 212.39921362]
0.058225697110350645,-14.971292286034386,,[41.         43.33521343 38.49622764 39.23911811 46.54626649]
0.08338835607353658,-16.812408591549648,,[56.         63.71623562 87.36068925 62.84492552 71.30471152]
-0.03224681147889822,-13.417528216277672,,[42.         33.51704853 29.06548462 20.2326518  14.1925423 ]
0.0994282477814187,-16.10528070841384,,[51.         60.76184799 62.15785713 69.0429072  62.55714386]
0.07672613071212733,-15.80225018438379,,[53.         59.1480365  64.81504708 80.84119932 68.99406724]
0.21730701444768513,-18.709051597824477,,[ 39.          63.88140437 122.5413913  212.09194937 224.72391252]
-0.04694420418573233,-13.460535024658634,,[52.         39.5428867  29.94224672 11.01699894  6.44005315]
-0.07991401650872404,-12.658304041986607,,[46.         31.30118748 18.08531647 17.86813719  8.06780593]
-0.12062225355418538,-11.548182425125658,,[48.         28.30591543 19.15619609  6.94156857  4.99413632]
-0.14224451575413746,-10.399514526301687,,[53.         28.88314862 13.4112124   7.89526927  4.15370453]
0.2498557751926616,-17.405016631742583,,[ 48.          85.36399377 147.05240806 212.56204397 325.32067453]
-0.03836816153579591,-13.729441613556293,,[55.         43.02233258 35.41999226 25.4983491  17.88625643]
0.027795051208695548,-15.134845631616477,,[41.         39.54165202 42.72114003 37.55067144 14.70171106]
-0.10209017827369207,-21.666268048688902,,[75.         47.24616209 11.16187472 10.26729583  9.60289548]
0.03081659813073711,-16.412186579580375,,[49.         47.69493784 74.73605616 60.81400368 44.51377146]
-0.07517072107151304,-12.980030641781347,,[59.         40.80462765 25.87023482 10.01972238  8.78563369]
0.1871623954360764,-17.516173225606575,,[ 47.          71.19108728 140.15706294 160.46928884 209.09314608]
-0.22240965728982626,-9.170462859259807,,[49.         19.54428937  7.85259441  4.33394453  1.6889556 ]
0.007738018402950811,-14.604485991674208,,[45.         40.79245179 36.58562835 29.54936103 33.01111364]
-0.19067710147198427,-9.452921746212112,,[55.         24.91943716 12.04200131  4.51280453  1.91853607]
-0.029633325521519073,-14.215929020193121,,[48.         38.63209575 32.4825604  30.60797656 15.67686767]
-0.06643099728093182,-12.902477707701495,,[49.         34.91020339 18.23429655 14.83755813  7.24039017]
-0.02939780335248731,-18.676532179336558,,[60.         48.32705764 26.16449822 12.39841941 15.00673486]
0.09113391133726662,-16.350418072992113,,[48.         55.84687767 80.17058754 72.69173737 59.11985158]
0.02280717466196007,-16.16643768484699,,[56.         53.18879753 46.74783645 37.84104488 50.67539229]
-0.06969309919007577,-14.339853513688649,,[46.         32.41265032 22.88916863 16.58854742 18.49876907]
0.01399235763955204,-16.573130984059244,,[40.         36.9722903  27.29587272 41.01009179 21.13511193]
-0.2005604542158167,-10.035999156940912,,[43.         18.73505859  6.00446064  1.97258126  0.73797393]
-0.07740113794617051,-14.73113829348151,,[75.         51.47617393 37.15925962 21.13013207 20.92531102]
0.038662749257736426,-16.930529332451954,,[60.         59.8095998  76.5373842  62.27977503 36.30049328]
0.04027460182769045,-14.825563345359855,,[39.         39.06600486 50.2879504  35.37344015 32.23609405]
0.06435363697709937,-16.309482431919363,,[54.         58.11896091 64.62689382 60.42185704 75.65307734]
0.09200894030162629,-16.43784652389269,,[ 53.          61.81933566  82.6685513   89.77298956 101.74430596]
-0.06222390609580949,-13.745225216107547,,[56.         40.46767939 27.03106997 22.2473091  12.85180103]
-0.15733574119603183,-10.545249551177989,,[57.         29.36170006 15.21202265  8.86213255  4.36245306]
0.15984215275346997,-19.64342417622947,,[ 55.          77.46533778  85.95987701 163.24240983 214.70475335]
-0.0797308839246264,-16.54318291283291,,[54.         36.76798369 26.80991347 25.27773808 22.48873808]
0.024153513896164682,-15.556251360799346,,[60.         57.22406346 60.08509938 50.08800511 51.6930125 ]
-0.1086339740561672,-12.490220909161945,,[57.         35.08558361 26.66035281 18.95008073  8.3406185 ]
-0.10707399039381502,-14.032351841349385,,[72.         44.56455415 22.54333476 15.69254559 13.62871288]
-0.26209935354183816,-10.127509746699898,,[53.         17.88070144  7.97038482  5.49869316  1.42857522]
0.15944936209503743,-16.826444232667992,,[ 52.          73.16247109 112.18360899 122.30227995 164.43283069]
0.15743101483236338,-18.22946096028317,,[ 45.          62.96986699  85.40264437 146.9794269  189.61149816]
-0.18668779841149358,-17.186348944068534,,[68.         31.29533315  6.79549805  5.83414207  0.38975805]
-0.035623898540322295,-14.344648106732441,,[49.         38.67480871 34.18567325 33.58986439 18.04763434]
0.11261718854566258,-17.780095958630245,,[ 60.          74.20433115 107.13220489 108.62456169 145.58520075]
0.29215807347733364,-20.22920138083564,,[ 55.         108.49443461 159.22746847 289.35972583 579.69382087]
0.00867017763227134,-15.967427801699976,,[64.         58.18486285 38.48202019 46.09951605 39.26672147]
-0.0022372717837097073,-14.02085151004308,,[38.         33.38571804 36.32334047 32.61664446 23.06551965]
0.10278883212076952,-16.519952185561184,,[53.         63.75115638 62.75486987 88.22171871 95.75566478]
0.07999736093670756,-15.697381903261169,,[56.         63.09320405 66.54342841 71.41195028 78.24071902]
-0.0966603565992511,-16.413929127684206,,[57.         36.59839106 35.39439809 15.11606615 17.40049251]
-0.0029254504419258254,-13.396414927528387,,[33.         28.92998799 27.61491167 21.43267487 19.30332338]
0.16682777601068677,-16.928037373927502,,[ 59.          84.67310297 137.03281034 171.53221402 209.04815336]
-0.15270499537680543,-12.370155801403058,,[35.         18.34550274 15.99494068  2.37306632  2.21950436]
0.02930298811526264,-15.321115829968006,,[57.         55.22633397 60.08572076 53.51548829 50.8730146 ]
-0.013460381224766026,-14.903550172738605,,[41.         34.76157125 36.72210644 24.56653008 28.00300087]
-0.10958002960734994,-14.688792909145523,,[52.         31.90050751 21.73982862 18.33101391 12.98849054]
-0.003935829759238868,-14.94098391368831,,[35.         30.58559204 38.70978218 26.11205701 27.38261978]
0.036684883465025325,-15.33165475160116,,[43.         42.60773497 43.89265712 38.58040177 15.94402688]
-0.08158022305667884,-12.219646531706621,,[49.         33.1521667  22.64405083 17.76610128 10.31365898]
0.26956310379302756,-18.184309636474612,,[ 38.          70.954519   123.14892722 256.99125776 362.12321787]
0.04769726673974835,-16.755074801791793,,[41.         41.99646266 52.43141338 28.75205211 43.37338169]
-0.0026380425611009437,-14.899989026457005,,[46.         40.36323622 51.82493485 36.54805568 26.75192718]
-0.038239281129811516,-12.909988317193783,,[50.         39.12773664 23.88008029 17.00608174 11.26647529]
0.08676063351759947,-16.17845814718253,,[48.         55.14847067 74.64410897 57.21807252 57.40750504]
0.02586553860804064,-16.736300090295455,,[43.         41.22638544 61.3450503  64.24166994 44.65744974]
-0.014608932963876116,-14.946065075040124,,[46.         38.85801982 44.07152412 26.00638868 26.46969778]
-0.0043964655902123395,-13.068435992178086,,[35.         30.54110617 15.46139196 15.80247138  5.17296075]
0.008851591428077787,-14.610922352372112,,[52.         47.30194446 42.08553716 32.12318179 24.65188048]
-0.008836086848805817,-11.6582900251137,,[34.         29.25414344 22.02121028 13.2445037  11.65877382]
-0.005082934282143049,-14.427762568543368,,[53.         46.14769146 35.14126039 17.34503138 11.7982751 ]
0.17360366533128604,-17.005750470528554,,[ 50.          73.06664244  99.2561908  154.81509613 193.06260862]
0.07745703185511119,-16.206063534196254,,[59.         65.98426908 60.54948515 52.65868875 61.56390795]
0.19510991941236264,-18.68489042917595,,[ 56.          86.60868397 140.06209122 137.23907632 208.25477197]
-0.026191074549737063,-14.191145596016975,,[60.         48.83185842 46.46643593 31.68828652 22.05598235]
0.21440969476248073,-18.320355791417406,,[ 52.          84.54448234 110.43084185 207.57705045 268.49794242]
0.06831197441806841,-15.586320347174103,,[52.         56.62183884 67.52747981 66.05926339 50.71865641]
-0.09592069280940568,-14.771197886604497,,[52.         33.4745382  19.01042701 21.56707622 14.17454163]
-0.006224427619884336,-14.692456284091545,,[62.         53.7894217  41.84664379 40.06394029 29.38932434]
0.11627456861121693,-16.58012467416578,,[ 59.          73.72107064  73.79895957  98.43219573 106.87728695]
-0.14838172440703634,-11.978835791997957,,[41.         21.84035423 14.68227043 12.05852333  5.86467025]
-0.0249148783836406,-14.393993166673937,,[54.         44.13035704 44.24515669 25.15943573 20.07086566]
-0.14623717150002444,-11.11036240462662,,[39.         20.94140783 10.04278662  6.32066711  3.18319858]
0.07869602281183011,-15.53220839696059,,[44.         49.38622094 56.34853913 64.02829928 70.34111742]
0.09848713197356085,-15.69466903040167,,[40.         47.52868892 71.34853245 61.32661544 65.4084149 ]
0.00236875036893594,-14.788518593227547,,[64.         57.0492432  44.75066117 40.35693879 33.21597576]
0.002003432598025094,-14.967644153835856,,[56.         49.86088106 36.81125112 37.89204789 34.68599666]
0.07817589758917365,-17.39949320891897,,[39.         43.70801556 70.60505936 78.13857835 46.50685664]
0.043037809983728956,-16.63996669001785,,[51.         51.51360271 47.72570495 33.84011034 53.03564592]
0.04622523172702207,-16.768153659186453,,[68.         69.34592154 64.24677788 83.10608405 57.86437129]
-0.02279874906180928,-14.9963378774027,,[38.         31.26746971 30.77882982 29.05708518 26.47995012]
0.04350582293975416,-15.325617840043439,,[44.         44.50574894 62.72827622 48.5419932  38.54786913]
0.08147218498997573,-15.990091531047844,,[47.         53.18022617 64.60106565 81.96352113 78.57612348]
-0.14470054629540655,-10.457430542815349,,[41.         22.14127093 18.07411216  8.8017594   3.65875308]
-0.048479462065682856,-12.290978501322458,,[39.         29.50676031 22.34279718 15.75661981  7.04813204]
-0.14139156144526138,-11.129335270090737,,[47.         25.6942244   9.1484168   3.96009806  1.85191936]
-0.06331670495412739,-15.747147362252807,,[65.         46.79886595 25.5143107  29.98873196 23.17021128]
0.05814061511385182,-15.299073663624077,,[52.         54.94787026 53.04898308 61.23585595 51.90389372]
0.021431719436399373,-16.00183382513463,,[46.         43.50641469 49.34358501 58.23481154 31.23809169]
0.16213875075761247,-16.328328257201058,,[ 37.          52.43618223  86.49288752 103.94238009 106.81783504]
-0.10073962043709817,-13.809995794039557,,[66.         41.77477095 31.77603349 15.47434247 12.86488204]
-0.1195497950025648,-12.193245135316051,,[42.         24.8634661  17.48207594 15.54492665  6.01614163]
0.1408540981287053,-16.047750267457573,,[ 47.          62.8683349   82.95336656  87.20570446 104.21886814]
0.05696101407006264,-15.067364130028608,,[33.         34.74893536 53.9001872  42.90603428 38.34603319]
-0.08983882996348372,-16.39745374038732,,[70.         46.02731983 21.35949365  7.14458802  3.3411296 ]
0.14960550877117207,-17.68699431533016,,[ 46.          63.01859047  79.56503014 132.73117206 121.82167802]
-0.0519903373677535,-13.77273687219969,,[50.         37.39067065 16.19478914 14.89684262  9.49967909]
-0.012535779369999528,-15.024251893349964,,[48.         40.81666537 48.54937503 30.02888376 27.36555781]
-0.054419650561349876,-16.098106600074978,,[42.         31.15496239 21.90577195 32.91185183 12.56412827]
0.0646803063410373,-16.168056998177804,,[42.         45.24716949 48.78196882 43.89680768 62.95288557]
0.08378502093476511,-16.30242643272951,,[46.         52.39842105 42.60919524 62.91707177 59.81036917]
0.048927862760781926,-14.847415047354326,,[50.         51.4042641  56.67304341 50.26911043 47.0161785 ]
0.005491088633386022,-16.170122319787723,,[52.         46.80818529 61.14020885 34.23308586 35.06716988]
0.0012431373857981626,-14.005901449202392,,[41.         36.41822306 43.71840065 28.15018397 13.54041031]
-0.05822173643375598,-13.695329114516163,,[53.         38.8179804  23.79196834 23.21151083  8.6837943 ]
-0.1192154171936301,-10.73512832795027,,[46.         27.26418089 20.42029603  9.12350769  4.01558696]
-0.05582065741778503,-14.016526089159052,,[50.         36.91614251 21.07675144 18.71899977 16.88241215]
-0.12558996344140091,-13.207549355325245,,[59.         34.17389199 11.40333264  6.29364113  2.94318869]
-0.028046761736208715,-13.828143118418595,,[59.         47.73032279 22.29768406 12.45287358 11.64704373]
0.10922412292750677,-16.315343540945623,,[44.         53.89863818 51.85049871 78.75203096 76.76818279]
-0.0004154901323965496,-14.752588658728996,,[47.         41.53053747 49.57970243 25.6034194  13.46996985]
-0.02576334189635448,-14.771708175007426,,[48.         39.11956504 36.10145123 28.04236739 27.60814302]
-0.04083519598899615,-16.296640889748527,,[45.         34.91620354 35.13433201 29.5081574  28.25578538]
-0.042721714245234584,-14.152214544055573,,[62.         47.80909671 39.47131171 23.04151798 17.6322217 ]
-0.022378078017273435,-13.819994667139035,,[42.         34.60566027 37.30912363 24.6201156  17.44465091]
-0.03442592295710053,-15.739135016128408,,[44.         34.86454301 40.55963245 19.37195105 23.48679568]
0.08992729086019718,-15.926550223249766,,[57.         66.08864572 65.05582954 76.6395869  82.48133996]
0.07959583877513088,-16.405604384056634,,[49.         55.14223922 43.20283949 55.02504116 49.55826419]
0.07879774270086336,-17.94255201545512,,[56.         62.87377318 76.25879777 56.93087021 88.4278102 ]
0.1876585938747566,-17.89738815489778,,[ 60.          91.00088564 108.98747606 138.70561448 214.50393553]
-0.0011481697382367054,-15.085698493719025,,[38.         33.5005092  43.39075256 38.3166337  28.3710777 ]
0.05085499778442832,-14.861976012252619,,[40.         41.36102266 48.85757202 44.9418362  32.40092627]
0.045957732163862786,-15.116895254261653,,[49.         49.92975759 55.16777056 40.59703839 37.96998966]
-0.019746106854429908,-13.784766863398918,,[46.         38.22372153 31.08265442 22.57224159 20.40786438]
-0.015640542669195047,-15.570800676183023,,[63.         53.04337853 53.87203136 40.4059011  37.07817904]
-0.07406117980426016,-14.920246877432808,,[60.         41.65367421 29.38528368 12.57217332  3.52758706]
-0.012950942336913865,-18.248183322292647,,[60.         50.95333486 30.09422963 43.83030746 21.57580671]
-0.048414343157268856,-14.451437616891177,,[55.         41.62108002 23.09254063 20.55654906 17.94457233]
-0.10946954417977356,-14.977236465152236,,[50.         30.68561257  6.64533447  7.77984827  2.59871841]
-0.011663502065883832,-13.941357434673556,,[56.         47.75198398 41.13001233 24.70766303 12.99871204]
0.060849328393839226,-16.821700101495004,,[69.         73.49878953 55.57331864 59.79998618 56.83240965]
0.20349226619947544,-17.832376014645376,,[ 40.          63.22755487 126.03488841 186.06643913 200.79924693]
-0.03639691342928842,-13.929535216064417,,[47.         37.00260774 33.32439672 28.51495979 19.33556632]
-0.05667285675190415,-13.566685422439157,,[56.         41.22844849 31.88753937 23.33217942 16.21088547]
0.1543063788832039,-16.822725556979826,,[ 57.          79.09075265 127.0261595  162.07605653 180.96558808]
-0.07639693251664084,-11.421403414563013,,[45.         30.99202163 18.98256041  8.10697891  6.41585445]
-0.11241563946244046,-14.817104072072745,,[44.         26.72158699 26.30398897 25.29564168  8.22913104]
0.09407618987300628,-15.969297458200185,,[55.         64.53340031 82.00485683 89.24408554 96.38690131]
0.148261950037092,-16.38725272005477,,[ 57.          77.80329324 103.46017678 129.77490564 149.12046855]
0.09119553618791776,-16.714476201004356,,[ 51.          59.34780853  84.76676262 107.47636778  85.73895546]
0.06357686277018314,-16.675317794664924,,[36.         38.65734212 65.53609288 41.80962227 37.28531115]
-0.1388374761583041,-13.46990623716376,,[53.         29.24854343 10.32146493  7.99515071  1.40208406]
-0.03320302837053935,-14.324941235676445,,[67.         53.30137002 39.93862527 29.53423487 20.88573137]
0.17341560729831593,-16.684831242247306,,[ 46.          67.18767142  77.63988516 115.06130857 141.01361109]
0.053035356439427625,-15.12080873429219,,[47.         48.91637506 62.49504856 56.54392567 51.12211662]
-0.04811604594651434,-13.709477740917997,,[56.         42.41973734 28.33498005 26.74994253 10.90569366]
-0.15556167545044342,-12.235296994195787,,[41.         21.26130079 17.35578487  7.512842    1.75667083]
-0.01047062639998305,-14.776908938954264,,[60.         51.35746843 36.2309882  29.45196342 24.64652524]
-0.05540638546049941,-14.908161681950265,,[48.         35.48857996 43.66746707 20.75331015 13.77509143]
0.1660559752538208,-17.163950371706996,,[ 48.          68.74433186  90.22668441  94.66660803 146.75923968]
-0.04454270679301534,-14.698622095734214,,[56.         42.92393725 41.49861287 19.43335811 18.17581863]
0.024532075798147045,-14.764028561746123,,[50.         47.74213121 40.41658544 42.36489906 32.34567465]
0.0683948252608762,-15.229938454017752,,[53.         57.72475828 67.54390562 67.06153105 59.95481054]
0.08425713580787582,-16.342475248681474,,[39.         44.48543001 74.10653168 76.4298846  56.02806248]
-0.14238411602495327,-11.963181144784393,,[41.         22.3320364  14.47663421 12.82319116  3.22899175]
0.06131549857757285,-15.126486204577224,,[41.         43.73342982 56.69996726 55.05323397 40.6505682 ]
-0.2721504495713291,-8.057325423819337,,[45.         14.52928125  6.99219714  1.46177294  0.54687244]
-0.030775898229308686,-13.946246439623053,,[49.         39.29080697 28.4155938  20.32971068 16.29785821]
-0.043590325248226,-15.438424598717017,,[32.         24.60513701 33.30334469 14.62087629 17.58182684]
0.025503824449713292,-15.767632302232762,,[39.         37.34996188 49.0216885  36.42110723 42.17482841]
-0.08214167356477972,-14.253798549445985,,[70.         47.26881667 31.24164655 28.12631396 13.72500012]
-0.041712856109449685,-13.132337615628249,,[54.         41.77869441 35.79466718 17.51376069 11.79391611]
-0.10969081078777021,-13.714396727175846,,[64.         39.24670487 24.74950109 20.54486292 10.38670139]
0.10671364810565076,-17.381372515771112,,[46.         55.95021362 77.82455401 57.26978586 85.49612564]
0.27335009033511404,-19.09079365270926,,[ 35.          65.96174434  87.19293808 211.60409645 333.57600146]
-0.2106274544884691,-8.859922506364384,,[41.         17.15675096 10.29794495  3.03123409  1.0631557 ]
0.2667244891792471,-18.346236180479973,,[ 50.          92.71271381 188.00347664 258.56414921 397.29603907]
-0.043346935263791846,-13.9697562564678,,[48.         36.93732779 34.84507746 14.63261106  6.5170141 ]
0.0594235550193009,-15.499164416079275,,[53.         56.21788367 58.47173982 57.62728665 63.77954203]
-0.020119690573226788,-14.272960188506255,,[52.         43.15758708 34.31329854 31.56322713 18.97763113]
0.04247941272937392,-15.775872992314198,,[42.         42.35169944 43.67506848 50.21836157 29.03520478]
0.12752732762156624,-17.540869031827825,,[ 39.          50.28475799  97.72863861 121.41808944 101.54981362]
0.056179036942976296,-15.418067677823998,,[54.         56.72999432 67.21894678 70.39292284 54.27167683]
-0.13855079289974612,-11.95250620111963,,[53.         29.27942914 23.92758009 11.50516549  5.14640364]
0.05343538784967732,-15.150105567624838,,[49.         51.05874691 54.36373768 55.66784149 41.4759512 ]
0.11068726358683667,-15.976526672270532,,[45.         55.35158238 78.70281211 98.01182987 96.87794113]
0.08993645391198762,-16.871674990100963,,[62.         71.88778905 70.76434536 99.73907608 97.21271149]
-0.1081867508471791,-13.538169927871909,,[61.         37.60738219 26.70270831 17.86370529 10.96445346]
-0.020119871820903655,-13.264253528988416,,[52.         43.15756194 31.86233008 19.53912922 12.65174672]
-0.02109622418920406,-13.89252264999947,,[43.         35.57611807 37.46340958 23.2236295  17.51679049]
-0.02431934746167288,-16.564028339665473,,[53.         43.39650827 51.58438511 43.74306675 11.78832943]
0.18806660542714096,-19.037918590169113,,[ 58.          88.06190563 131.52312656 133.35525009 227.59241118]
-0.04357083601173014,-14.709002773465416,,[59.         45.3686362  28.76382752 20.88830815 23.44394201]
-0.07753772658426694,-10.784012492931211,,[40.         27.441122   20.93451644 11.1813097   6.39085528]
0.04224609282859982,-16.695625535235795,,[65.         65.4982479  57.53123356 72.99357108 48.64246852]
-1.133231730426204e-05,-14.479905127900917,,[54.         47.77665918 49.64279674 39.25512789 30.72064289]
0.09676192988309465,-17.30490148969025,,[47.         55.57192759 93.11227906 82.43784429 65.0871694 ]
0.0042042204543447995,-15.04755389443515,,[47.         42.13732508 39.713758   43.83703406 34.16693673]
-0.14346169430384037,-13.226861907105565,,[42.         22.78567471 19.22535952 15.22834106  7.35117921]
0.02133867001908487,-14.723957108046218,,[35.         33.09323039 29.78382444 37.67056146 32.83064386]
0.0422267455923981,-15.31393343199263,,[61.         61.46400394 66.4546205  66.60275153 55.46624869]
-0.1962560106029921,-12.391278247686994,,[63.         27.92244838 19.63291686  5.21716531  2.62745576]
0.03606762233544809,-15.144262775574687,,[51.         50.4403154  63.28202101 53.73251468 45.22991818]
0.08644372523524857,-17.107488070490835,,[48.         55.09808832 37.28795793 55.08704309 64.15989638]
-0.038840693622692234,-13.512304035415871,,[38.         29.67850359 34.59635011 19.80134692  7.27571223]
0.06902765630430632,-15.618599109248153,,[56.         61.10557052 61.22474691 72.12634662 67.4590252 ]
0.059692321242866,-14.737333273516562,,[36.         38.2161341  51.20350589 49.02219191 44.05191133]
0.11530354434155726,-16.854830624532386,,[47.         58.56719464 69.91828807 55.28800793 65.42936092]
-0.017473327643885893,-14.760820872917167,,[52.         43.52568245 40.3736201  40.16949884 26.93706456]
0.010098617869499886,-14.425617391671011,,[43.         39.26731044 43.14826171 28.11382361 23.20108953]
-0.004817387626910044,-14.6136265298883,,[45.         39.21492008 48.03814338 32.3519882  25.09239771]
-0.27216579104365124,-11.177921673537615,,[58.         18.72536438  6.67391921  4.38502265  0.5468355 ]
0.04190826242919549,-16.50744579974614,,[52.         52.34528856 44.59088942 65.6273774  50.29799706]
0.07556144758291056,-15.956017886587912,,[43.         47.82547376 76.63871809 67.4751605  62.16689631]
0.2415646259857264,-18.130144658095304,,[ 53.          92.32132508 161.18082702 205.04435162 333.39495498]
-0.05129844409606433,-14.950852361238173,,[48.         35.97774598 24.34815289 25.11150466 22.85175922]
0.08562441203177898,-15.534636644540436,,[53.         60.69380621 73.27253672 77.76927776 68.85750426]
0.10075829521050896,-15.672113911730115,,[44.         52.62087814 57.68472963 53.06153302 55.70478845]
0.08605259688328837,-15.63745509520447,,[53.         60.76886004 59.81918008 68.52159343 72.82674645]
-0.03620893952233029,-15.396418141574678,,[64.         50.41751558 35.67127769 32.09905739 31.3562234 ]
-0.05015862789571591,-12.68798676962983,,[50.         37.61902636 26.66241072 13.6252927  10.83205591]
0.17439427636479474,-16.624422317047234,,[ 43.          62.96962771  83.60842266 100.77540695 151.30278624]
-0.09379921015537296,-12.895303688123665,,[37.         23.99560777 28.72776971 14.09352306  5.49230258]
0.06792070167413751,-15.282662121509645,,[42.         45.68051182 63.16740691 64.0137583  56.18701117]
-0.021943299772092716,-15.451942357899252,,[67.         55.28162792 34.11258869 35.11415137 31.44437446]
-0.08730636563983132,-13.75331138180049,,[52.         34.49335171 21.54792025 18.61967281 14.04418322]
-0.06651405333868657,-14.307501963169726,,[59.         42.02292983 39.26283997 20.63776168 16.88949921]
0.16040976449701455,-17.55369438481233,,[ 38.          53.60340171 112.47425883 117.51001458 125.43608147]
-0.0883920381540522,-15.260441997303817,,[63.         41.63309775 20.81649093 23.93516724 11.19315705]
0.031037723512536988,-15.067417518258114,,[48.         46.75306393 48.8988204  52.9173867  43.71889076]
-0.12139551618397362,-12.422044348027004,,[61.         35.87201209 18.52402025 14.3769898   9.4624572 ]
-0.014164459166618827,-14.072546734307403,,[32.         27.07007128 35.80694286 26.80931785 17.19392736]
0.08071312928391136,-17.656389528656035,,[38.         42.90225331 85.57493893 73.60499726 53.54377143]
-0.017593564327946017,-14.824479596188585,,[54.         45.18233267 33.76899317 37.12353014 27.63528329]
-0.049109956927979585,-12.603028477988634,,[52.         39.2601869  32.70100215 21.19283277 12.14862272]
-0.0435797354953941,-14.51334374642453,,[61.         46.90517992 30.27682489 29.93902997 21.48964969]
-0.0478743128050628,-14.41805012453305,,[50.         37.90510787 29.10393462 15.10179991 18.61873434]
