88,107,184,111
89,67,44,23
102,96,141,97
59,49,45,30
76,67,25,21
81,56,59,32
101,115,167,123
96,77,61,41
69,74,59,25
71,61,110,65
87,94,59,49
81,59,49,27
66,58,45,10
81,107,156,129
67,99,188,125
44,49,29,7
79,122,123,93
70,79,36,21
77,94,128,64
69,37,30,10
57,54,25,13
102,54,24,7
77,47,28,16
84,59,16,17
62,80,75,47
83,81,137,115
75,82,52,38
61,74,70,43
75,52,86,48
69,47,41,12
73,56,50,31
59,59,69,30
67,76,78,49
60,78,62,20
79,87,228,186
77,76,55,28
69,70,39,37
78,74,31,27
68,55,43,11
71,83,59,28
71,80,59,34
87,75,69,39
62,74,109,84
97,125,97,95
69,85,50,26
98,97,70,45
62,76,74,55
67,47,26,14
85,76,70,53
56,76,95,75
63,68,41,24
79,68,57,22
76,56,42,20
71,64,26,13
85,63,36,30
60,80,43,41
75,100,182,168
71,87,128,97
72,80,121,110
72,111,244,163
81,63,56,23
78,83,114,93
80,72,49,24
77,84,81,41
89,82,106,62
70,78,150,132
100,122,119,78
70,72,57,13
88,99,104,72
69,61,68,22
65,79,79,68
63,96,167,114
96,76,40,29
77,105,84,68
69,67,73,44
67,85,81,38
66,61,28,12
76,41,20,7
68,65,38,26
82,65,47,17
62,78,115,62
85,101,110,72
74,80,139,100
70,55,42,25
66,114,151,119
60,73,13,7
67,63,53,33
100,82,52,28
69,62,45,29
73,66,52,25
75,56,108,52
81,74,56,33
75,97,132,128
66,52,60,25
59,95,66,53
57,80,151,101
76,87,85,44
63,70,80,57
97,72,50,39
102,44,31,11
58,120,180,157
95,62,77,59
66,56,47,43
85,60,32,10
68,54,11,1
85,55,23,8
63,65,40,22
49,70,69,37
67,76,64,59
82,66,85,53
72,50,17,25
65,90,155,108
71,57,38,20
62,52,22,17
81,50,50,24
81,53,53,22
68,45,11,6
89,57,49,23
93,91,95,72
65,97,87,62
55,84,76,52
108,81,38,18
78,102,135,78
74,100,99,79
56,88,129,75
58,47,28,21
70,85,66,40
62,77,136,114
56,107,114,79
84,78,56,39
60,60,83,70
51,60,35,19
71,60,16,8
77,79,74,51
56,52,71,43
56,53,25,10
80,78,45,39
91,79,103,65
77,86,64,35
81,127,191,182
63,110,131,147
86,45,23,8
76,66,40,23
64,52,49,41
73,79,140,93
81,81,145,104
69,77,46,50
59,70,60,29
84,78,77,34
97,108,114,59
68,133,210,201
55,62,51,30
60,56,55,23
77,85,60,39
68,80,41,18
106,67,48,34
74,100,74,46
84,72,59,39
56,94,104,72
81,92,69,39
58,97,78,52
74,75,93,54
84,87,48,35
67,56,29,27
77,71,41,39
83,61,37,11
88,98,96,78
49,54,28,9
91,89,83,43
75,72,16,11
97,37,15,4
64,61,29,14
96,84,74,62
87,105,146,88
82,68,29,24
81,101,94,54
94,102,70,44
57,68,53,19
76,102,116,99
65,52,28,13
76,39,23,21
87,67,43,37
52,136,185,153
64,106,73,34
79,73,63,47
65,70,33,16
71,94,111,66
71,66,50,34
86,81,49,21
75,73,103,96
65,60,50,29
76,42,38,14
66,62,56,32
77,74,45,22
70,57,65,37
50,31,25,8
78,69,35,32
72,61,33,16
55,72,44,19
56,92,139,141
66,47,30,14
62,81,106,68
80,50,56,21
86,83,60,28
83,82,50,19
82,62,65,27
90,73,97,81
58,66,35,12
81,78,92,82
101,82,63,35
69,63,81,33
67,71,40,23
65,30,19,5
62,66,41,15
55,80,71,39
68,63,27,14
56,91,174,116
70,119,197,155
82,73,65,46
76,73,95,73
70,100,113,76
85,67,40,14
72,57,32,15
67,109,85,46
49,56,27,19
76,79,83,34
88,35,10,5
64,64,68,44
59,94,232,174
90,65,25,4
78,116,285,238
85,112,98,74
69,77,24,17
118,95,177,155
54,45,17,1
74,107,173,118
81,86,50,19
66,32,13,4
79,50,54,19
65,60,12,9
66,98,67,42
62,64,51,33
56,68,58,44
62,72,86,84
59,58,37,25
107,43,12,6
81,95,115,104
88,64,30,17
66,94,126,96
51,60,58,33
44,97,96,56
