103,95,62,91,49
44,69,40,54,15
77,69,58,42,19
69,44,35,20,12
84,79,59,39,22
75,36,27,13,4
83,51,32,27,6
66,77,95,79,63
88,64,67,43,27
56,74,51,63,40
78,55,79,63,33
61,72,46,37,33
84,71,84,73,44
87,72,57,71,40
72,83,116,112,63
77,96,87,98,51
74,78,98,139,77
75,109,163,156,161
76,62,73,65,44
62,88,93,72,39
57,65,61,41,39
70,79,62,54,35
92,98,73,91,50
74,61,60,35,13
78,70,60,72,57
87,74,65,38,35
76,54,32,13,6
80,71,61,38,19
39,67,80,84,45
73,108,145,179,119
73,78,73,91,39
54,70,62,44,22
88,128,161,195,154
84,50,47,14,17
